Tobacco - Smoking,2403
Brine,2501
Denatured salt,2501
Evaporated salt,2501
Rock salt,2501
Salt,2501
Sea salt,2501
Sodium chloride,2501
"Iron - Pyrites, unroasted",2502
Sulphur - Other,2503
Graphite - Natural,2504
"Sands, natural",2505
"Quartz and quartzite, crude o/t precious stones",2506
China clay,2507
Kaolin,2507
Clay,"2507, 2508"
Andalusite,2508
Ball clay,2508
Bentonite,2508
Chamotte earth,2508
Dinas earth,2508
Fireclay,2508
Kyanite,2508
Mullite,2508
Sillimanite,2508
"Chalk, natural",2509
Whiting (chalk),2509
"Aluminium - calcium phosphates, natural",2510
"Phosphates, polyphosphates and superphosphates - Other","2510, 2835"
"Barium carbonate, natural (witherite)",2511
"Barium sulphate, natural (baryites)",2511
"Diatomite, not activated",2512
Kieselguhr (not activated),2512
Siliceous fossil meals and earths,2512
Tripolite (not activated),2512
"Abrasives, natural",2513
"Corundum, natural",2513
"Emery, crude",2513
"Garnet, natural",2513
"Pumice stone, crude",2513
"Slate, crude",2514
"Alabaster, crude",2515
Marble - Crude,2515
"Building stone, crude","2515, 2516"
"Basalt, crude",2516
"Granite, crude",2516
"Sandstone, crude",2516
"Flint, crude",2517
Gravel,2517
Macadam and tarred macadam,2517
Marble - Chippings,2517
Pebbles,2517
Shingle,2517
"Stone, crushed or broken",2517
Agglomerated dolomite,2518
"Dolomite, crude",2518
"Magnesium carbonate, natural (magnesite)",2519
Magnesium oxide,2519
Gypsum,2520
Keene's cement,2520
Plasters (of calcined gypsum or calcium sulphate),2520
Limestone flux,2521
"Lime, hydraulic",2522
"Lime, slaked",2522
Quicklime,2522
Clinker (cement),2523
"Asbestos, crude and waste",2524
"Mica, crude and waste",2525
"Steatite, natural",2526
"Talc, natural",2526
"Chiolite, natural",2527
"Cryolite, natural",2527
"Borates and concentrates (crude, natural)",2528
Boric acid - Crude natural,2528
"Felspar, o/t precious stones",2529
"Fluorspar, excluding precious stones",2529
Leucite,2529
Nepheline and nepheline syenite,2529
Alluvium,2530
"Amber, crude",2530
"Arsenic sulphides, natural",2530
"Iron - Oxides, natural micaceous",2530
"Jet, crude",2530
"Limestone (lithographic stone), crude",2530
"Meerschaum, crude",2530
"Perlite, unexpanded",2530
"Pottery, broken",2530
Strontianite,2530
"Vermiculite, unexpanded",2530
"Earth colours, natural","2530, 2821"
Iron - Ores and concentrates,2601
"Iron - Pyrites, roasted",2601
Metalliferous ores and concentrates,"2601, 2602, 2603, 2604, 2605, 2606, 2607, 2608, 2609, 2610, 2611, 2612, 2613, 2614, 2615, 2616, 2617"
Manganese ores and concentrates,2602
Copper ores and concentrates,2603
Nickel ores and concentrates,2604
Aluminium - ore and concentrates,2606
Bauxite and concentrates,2606
"Bauxite, calcined (metallurgical and abrasive grades)",2606
Anglesite,2607
Lead ores and concentrates,2607
Calamine,2608
"Zinc, ores and concentrates",2608
Tin - Ores and concentrates,2609
Chromium ores and concentrates,2610
Scheelite,2611
Tungsten ores and concentrates,2611
Wolframite,2611
Pitchblende,2612
Thorium ores and concentrates,2612
Molybdenum ores and concentrates,2613
Ilmenite,2614
Titanium ores and concentrates,2614
Tantalum ores and concentrates,2615
Zirconium ores and concentrates,2615
Gold ore,2616
Platinum ores and concentrates,2616
Silver - Ore,2616
Antimony ores and concentrates,2617
Slag (iron and steel),"2618, 2619"
Ash,"2618, 2619, 2620, 2621"
Dross,"2619, 2620"
Accumulator sludge,2620
Metallic ash and residues (non-ferrous),2620
Tin - Dross,2620
"Tin - Flue, dust",2620
Clinker (mineral),2621
Kelp ash,2621
Anthracite,2701
Briquettes (coal),2701
Coal,2701
"Fuel, solid (coal)",2701
Ovoids (coal),2701
Lignite,2702
Peat,2703
"Carbon, retort",2704
"Coke and semi-coke of coal, lignite or peat",2704
Coal gas,2705
"Gas - Coal, water, producer, etc",2705
Coal tar,2706
Tar,2706
Hydrocarbon oil,"2706, 2707, 2708, 2709, 2710, 2711, 2712, 2713, 2714, 2715"
Oil - Hydrocarbon,"2706, 2707, 2708, 2709, 2710, 2711, 2712, 2713, 2714, 2715"
Benzole,2707
Creosote oils,2707
Cresylic acid,2707
"Naphthalene, crude",2707
Tuluol,2707
Xylole,2707
Anthracene,"2707, 2902"
Benzene,"2707, 2902"
Toluene,"2707, 2902"
Xylenes,"2707, 2902"
Alkylbenzenes,"2707, 2902, 3817"
Alkylnaphthalenes,"2707, 2902, 3817"
Cresols,"2707, 2907"
Phenols,"2707, 2907"
Xylenols,"2707, 2907"
Coal tar pitch,2708
Coke pitch,2708
Pitch and pitch coke,2708
"Bituminous - Mineral oils, crude",2709
"Petroleum - Oils, crude",2709
Aviation fuel (kerosene type),2710
Aviation fuel (spirit type),2710
Cleansing oils,2710
Diesel oil,2710
Fuel oils,2710
Gas - Oil,2710
Kerosene,2710
"Lubricating oils, petroleum",2710
"Motor spirit, including aviation spirit",2710
"Spirit, petroleum and white",2710
Anti-rust preparations,"2710, 3403, 3824"
"Lubricants, prepared","2710, 3403, 3824"
Stain removers,"2710, 3405, 3814, 3824"
Butane,2711
Gas - Petroleum and methane,2711
Methane,2711
Propane,2711
Lignite wax,2712
Micro-crystalline wax,2712
Mineral waxes,2712
Paraffin wax,2712
Petroleum - Jelly,2712
Waxes - Mineral,2712
"Bitumen, petroleum",2713
"Coke, petroleum",2713
Petroleum - Bitumen,2713
Petroleum - Coke,2713
"Asphalt, natural",2714
Asphaltic rock,2714
"Bitumen, natural",2714
Bituminous - Shale,2714
Tar sands,2714
Shale,"2714, 3206"
Bituminous - Asphalts (manufactured) and emulsions,2715
Bituminous - Mixtures and mastics,2715
Electric current,2716
Electricity energy,2716
Bromine,2801
Chlorine,2801
Florine,2801
Iodine,2801
"Sulphur - Sublimed, precipitated, colloidal",2802
Acetylene black,2803
Anthracene black,2803
Carbon (including blacks),2803
Furnace black,2803
Methane black,2803
Arsenic,2804
Boron,2804
Hydrogen,2804
Nitrogen,2804
Oxygen,2804
Phosphorus,2804
Selenium,2804
Silicon,2804
Tellurium,2804
Alkali or alkaline-earth metals,2805
Mercury,2805
Scandium,2805
Yttrium,2805
Acids - Inorganic,2806
Chlorosulphuric acid,2806
Hydrochloric acid,2806
"Oxygen compounds, of non-metals","2806, 2807, 2808, 2809, 2810, 2811"
Oleum,2807
Sulphuric acid,2807
Nitric acid,2808
Sulphonitric acid,2808
Hypophosphoric acid,2809
Metaphosphoric acid,2809
Phosphoric acids,2809
Phosphorus pentoxide,2809
Pyrophosphoric acid,2809
Boric acid - Other,2810
Boric oxide,2810
Carbon dioxide,2811
"Chlorides and oxychlorides, of non metals",2812
Halides,2812
Phosphorus trisulphide,2813
Sulphides of non-metals,2813
Ammonia,2814
"Oxides, hydroxides and peroxides, of metal","2814, 2815, 2816, 2817, 2818, 2819, 2820, 2821, 2822, 2823, 2824, 2825"
Caustic potash (potassium hydroxide),2815
Caustic soda (sodium hydroxide),2815
Peroxides of sodium or potassium,2815
Barium oxide,2816
Magnesium hydroxide and peroxide,2816
"Strontium oxide, hydroxide and peroxide",2816
Zinc oxide,2817
Zinc peroxide,2817
Aluminium - hydroxide,2818
Aluminium - oxide,2818
Aluminium oxide,2818
"Corundum, artificial",2818
Chromium oxides and hydroxides,2819
Manganese oxides,2820
Iron oxides and hydroxides,2821
Cobalt oxides and hydroxides,2822
Titanium oxides,2823
Lead oxides,2824
Orange lead,2824
Red lead,2824
Hydrazine,2825
Hydroxylamine,2825
Fluorides,2826
Fluorine salts,2826
Fluoroborates,2826
Fluorosilicates,2826
Metallic salts & peroxysalts of inorganic acids,2826
Bromides and oxybromides,2827
Chlorides of metals (other than sodium),2827
Iodides and iodide oxides,2827
Calcium hypochlorite,2828
Chlorites and hypochlorites,2828
Hypobromites,2828
Bromates and perbromates,2829
Chlorates and perchlorates,2829
Iodates and periodates,2829
Sulphides and polysulphides of metals,2830
Dithionites,2831
Hydrosulphites,2831
Sulphoxylates,2831
Sulphites of metals,2832
Thiosulphates,2832
Alums,2833
Calcium nitrate,2834
Nitrites,2834
Nitrates,"2834, 3102"
Hypophosphites,2835
Phosphites,2835
Ammonium phosphates,"2835, 3105"
Carbonates -Other,2836
Percarbonates,2836
Soda ash,2836
Bicarbonate of soda (sodium bicarbonate),"2836, 3004"
Sodium bicarbonate (Bicarbonate of soda),"2836, 3004"
Cyanides and complex cyanides,2837
Cyanates and thiocyanates,2838
Fulminates,2838
Silicates,2839
Borates and perborates,2840
Borax (disodium tetraborate),2840
Aluminates,2841
Antimonates,2841
"Chlomates, dichromates and perchromates",2841
"Manganates, manganites and permanganates",2841
Molybdates,2841
Perrhenates,2841
Salts of metallic acids,2841
Stannates,2841
Titanates,2841
Tungstates,2841
Vanadates,2841
Zincates,2841
Zirconates,2841
Ammonium zinc chloride,2842
Arsenates,2842
Arsenites,2842
Carbonates -Double or complex,2842
"Chlorides, double or complex",2842
"Phosphates, polyphosphates and superphosphates - Double or complex",2842
Selenates,2842
"Silicates, double or complex",2842
Sulphamates,2842
Amalgams - Of precious metals,2843
"Precious metal chemical compounds,colloids and amalgams",2843
Silver - Chemicals,2843
Cermets - radioactive,2844
"Elements, chemical, radio-active",2844
Ferro-uranium,2844
Iron or steel - Ferro-uranium,2844
Radio-active chemical elements and compounds,2844
Thorium,2844
Thorium compounds,2844
Uranium and its compounds,2844
Isotopes,"2844, 2845"
Luminophores,"2844, 3204, 3206"
"Nuclear reactor cartridges, spent or irradiated","2844, 8401"
Acetic acid - heavy,2845
Cerium compounds,2846
Scandium compounds,2846
Yttrium compounds,2846
Hydrogen peroxide,2847
Phosphides excluding ferrophosphorus,2848
Carbides,2849
Azides,2850
Borides,2850
Hydrides,2850
Nitrides,2850
Silicides,2850
"Air, liquid or compressed",2851
Amalgams ,2851
Cyanamides - Other,2851
Distilled water,2851
Water - Distilled or conductivity,2851
Hydrocarbons,"2901, 2902"
Pinene,2902
Styrene,2902
Dipentene,"2902, 3805"
"Hydrocarbons, halogenated, derivatives of",2903
"Hydrocarbons, sulphonated, nitrated or nitrosated derivatives of",2904
Alcohols - Acyclic,2905
"Alcohols - Fatty, chemically defined",2905
"Fatty alcohols, chemically defined",2905
Methanol (methyl alcohol),2905
Sorbitol - Chemically defined,2905
Alcohols - Cyclic,2906
Menthol,2906
Ethers,2909
Epoxides,2910
Methanol (formaldehyde),2912
Aldehyde-function compounds,"2912, 2913"
Camphor,2914
Ketone-function compounds,2914
Acetates,2915
Acetic acid - esters,2915
Acetic acid - salts,2915
Stearic acid - Chemically defined,2915
Vinyl acetate,2915
"Acids - Fatty, chemically defined","2915, 2916"
"Fatty acids, chemically defined","2915, 2916"
Acids - Organic,"2915, 2916, 2917, 2918"
Carboxylic acids,"2915, 2916, 2917, 2918"
Oleic acid - Chemically defined,2916
Phthalic acid,2917
Phthalic anhydride,2917
Aldehyde acids,2918
Aspirin (acetylsalicylic acid),2918
Gluconic acid,2918
Tartaric acid,2918
Lactophosphates,2919
Phosphoric esters,2919
"Esters, inorganic","2919, 2920"
Sulphuric esters and their salts,2920
Dyestuffs intermediate products,"2921, 2922"
Glutamates,2922
Choline chloride,2923
Lecithins,2923
Phosphoaminolipids,2923
Quaternary ammonium salts and hydroxides,2923
Paracetamol,"2924, 3003, 3004"
"Saccharin - Preparations - Saccharin and its salts, withoutadditives",2925
Acrylonitrile,2926
"Diazo, azo- and azoxy-compounds",2927
Corticosteroid medicaments,"2927, 3003, 3004"
"Hydrazine, organic derivatives",2928
"Hydroxylamine, organic derivatives",2928
Organo-sulphur compounds,2930
Organo-arsenic compounds,2931
Organo-mercury compounds,2931
Organo-tin compounds,2931
Tetraethyl-lead,2931
Heterocyclic compounds,"2932, 2933, 2934"
Barbiturates - Other,2933
Lactams,2933
Nucleic acids,2934
Sultones and sultams,2934
Sulphonamides,"2935, 3003, 3004"
Provitamins and vitamins,2936
Vitamins,2936
Hormones,"2937, 3003, 3004"
Insulin,"2937, 3003, 3004"
Glycosides,2938
"Alkaloids, vegetable",2939
Caffeine,2939
Quinine,2939
Theobromine,2939
Tetracycline,2941
Antibiotics,"2941, 3003, 3004"
Penicillins,"2941, 3003, 3004"
Streptomycin,"2941, 3003, 3004"
Chemical mixtures and preparations,"30, 31, 32, 33, 34, 35, 36, 37, 38"
Glands or other organs and extracts (medical),3001
Organo-therapeutics,3001
Tissue - human or animal,3001
Antisera,3002
"Blood, animal, for therapeutic uses",3002
"Blood, human",3002
Haemoglobin,3002
Micro-organism cultures,3002
Plasma,3002
Vaccines,3002
Reagents - Blood grouping,"3002, 3006"
Anaesthetics,3003
Eye drops,3003
Ointments,3003
Anti-histamine medicaments,"3003, 3004"
Aspirin (acetylsalicylic acid) - Tabletted or compounded,"3003, 3004"
Barbiturates - Tabletted or compounded,"3003, 3004"
Medicaments (including veterinary medicaments),"3003, 3004"
Veterinary medicaments,"3003, 3004"
Vitamin medicaments,"3003, 3004"
Acetylsalicylic acid (aspirin) tablets,3004
"Cod liver oil, put-up as a medicament",3004
"Adhesive plasters, bandages and dressings",3005
Bandages and plasters,3005
Cotton (textile) - Waddings -Medicated or put up for retail sale for medical or surgical purposes,3005
Dressings - Medical and surgical,3005
Gauze - Impregnated with pharmaceuticals,3005
Gauze - In retail packs for medical use,3005
Lints (medical) impregnated or put up for retail,3005
"Wadding, pharmaceutical",3005
Blood-grouping reagents,3006
Contraceptives - chemical,3006
Dental - Fillings and cements,3006
First-aid kits,3006
Opacifying preparations for X-ray examinations,3006
"Surgical ligatures and sutures, sterile",3006
"Sulphates and persulphates, inorganic","31, 28.33, 28.42"
Fleece scouring residues,3101
Guano,3101
Manure,3101
Ammonium nitrate,3102
Ammonium sulphate,3102
Ammonium sulphonitrate,3102
Calcium ammonium nitrate,3102
Calcium cyanamide,3102
Urea,3102
Cyanamides - Calcium,"3102, 3105"
Sodium nitrate,"3102, 3105"
Basic slag,3103
"Phosphates, polyphosphates and superphosphates - Fertilisers","3103, 3105"
Kainite,3104
Magnesium potassium sulphate,3104
Potassium chloride,3104
"Potassium salts, crude, natural",3104
Potassium sulphate,3104
Myrobalans extract,3201
Quebracho extract,3201
"Tanning extracts, vegetable",3201
Tannins (tannic acid),3201
Wattle bark extract,3201
Synthetic organic tanning substances,3202
"Tanning substances, synthetic",3202
Cochineal extract,3203
"Dyeing extracts, vegetable",3203
"Indigo, natural",3203
Synthetic organic dyestuffs,3204
Pigments,"3204, 3205, 3206, 3207, 3212"
Dyes and dyestuffs,"3204, 3212"
Colour lakes,3205
Cadmium pigment colours,3206
Chromium colours,3206
Iron - Blues,3206
Lithopone,3206
Selenium pigment colours,3206
Ultramarine blue,3206
"Enamels, vitrifiable",3207
Glass - Frit,3207
"Glass - Powder, granules or flakes",3207
Glazes,3207
"Opacifiers, prepared",3207
"Enamels, painters'","3208, 3209, 3210"
Industrial paint,"3208, 3209, 3210"
Lacquers,"3208, 3209, 3210"
Paints,"3208, 3209, 3210"
Varnishes (including edible varnishes),"3208, 3209, 3210"
Anti-corrosive and anti-fouling compositions,"3208, 3210"
Marine paints,"3208, 3210"
Ships' bottom compositions,"3208, 3210"
Distempers,3209
Emulsion paint,3209
Bituminous - Paints,3210
Driers - Prepared,3211
Aluminium paste,3212
Laundry blue,3212
Stamping foils,3212
Artists' colours,3213
Cement based paints,3214
"Fillings, painters'",3214
"Mastics, stopping and sealing",3214
Non-refractory surfacing preparations,3214
Putty,3214
Surfacing preparations (non-refractory),3214
Sealing waxes,"3214, 3404"
Waxes - Sealing,"3214, 3404"
Indian ink,3215
"Inks painting, writing, drawing",3215
Printer ink-jet cartridge - without a printing head,3215
Printing ink,3215
Absolutes (essential oils),3301
Aqueous distillates of essential oils,3301
Aqueous solutions of essential oils,3301
Concentrates - Essential oils,3301
Concretes (essential oils),3301
"Essential oils, extracted oleoresins",3301
Jasmine,3301
Mustard - Essential oil,3301
Oil - Essential,3301
Resinoids (essential oils),3301
Terpenic by-products of essential oils,3301
"Flavouring materials, odoriferous",3302
Eau de cologne,3303
Perfumes,3303
Spirits - Perfumed,3303
Toilet - Water,3303
Barrier creams,3304
Beauty preparations,3304
Body lotions,3304
Cleansing creams,3304
Eye make-up,3304
Face powder,3304
Grease paints,3304
Lipsticks,3304
Make-up preparations,3304
Manicure preparations,3304
Mascara,3304
"Nail - polishes, varnishes and removers",3304
Powders - Face,3304
Skin care preparations,3304
Sunscreen,3304
Suntan preparations,3304
Talcum powders,3304
Lotions,"3304, 3305, 3307"
Varnish removers,"3304, 3814"
"Pedicure, instruments andpreparations","3304, 8214"
"Dyes, hair",3305
Hair care preparations,3305
Shampoos,3305
Toilet - Preparations,"3305, 3306, 3307, 3402"
Permanent waving apparatus,"3305, 8516"
Dental - Floss,3306
Denture fixatives,3306
Denture-cleansing preparations,3306
Mouth washes,3306
Toothpaste or powder,3306
After-shave and pre-shave lotions,3307
Animal toilet preparations,3307
Antiperspirants,3307
Bath salts and other bath preparations,3307
Contact lens solutions,3307
"Deodorants, anti-perspirants and room deodorisers",3307
"Deodorisers, room prepared",3307
Depilatories,3307
Incense-preparation for burning,3307
Pre-shave preparations,3307
Sachets - scented,3307
Scented sachets,3307
Shaving cream,3307
Medicated soap,3401
"Soap, soap flakes and powders",3401
Soft soap,3401
Toilet - Soap,3401
Detergents,"3401, 3402"
